District_Name,UnitName,year,firs
MYSURU CITY,JAYALAKSHMIPURAM PS,2024,47.6
MYSURU CITY,CEN CRIME PS MYSURU CITY,2021,34.67
MYSURU CITY,CEN CRIME PS MYSURU CITY,2022,40.44
MYSURU CITY,CEN CRIME PS MYSURU CITY,2023,46.22
MYSURU CITY,CEN CRIME PS MYSURU CITY,2024,52.0
MYSURU CITY,DEVARAJA PS,2019,41.6
MYSURU CITY,DEVARAJA PS,2020,45.76
MYSURU CITY,DEVARAJA PS,2021,49.92
MYSURU CITY,DEVARAJA PS,2022,54.08
MYSURU CITY,DEVARAJA PS,2023,58.24
MYSURU CITY,DEVARAJA PS,2024,62.4
MYSURU CITY,KRISHNARAJA PS,2019,42.8
MYSURU CITY,KRISHNARAJA PS,2020,47.08
MYSURU CITY,KRISHNARAJA PS,2021,51.36
MYSURU CITY,KRISHNARAJA PS,2022,55.64
MYSURU CITY,KRISHNARAJA PS,2023,59.92
MYSURU CITY,KRISHNARAJA PS,2024,64.2
MYSURU CITY,MANDI PS,2019,43.87
MYSURU CITY,MANDI PS,2020,48.25
MYSURU CITY,MANDI PS,2021,52.64
MYSURU CITY,MANDI PS,2022,57.03
MYSURU CITY,MANDI PS,2023,61.41
MYSURU CITY,MANDI PS,2024,65.8
MYSURU CITY,METAGALLI PS,2019,44.13
MYSURU CITY,METAGALLI PS,2020,48.55
MYSURU CITY,METAGALLI PS,2021,52.96
MYSURU CITY,METAGALLI PS,2022,57.37
MYSURU CITY,METAGALLI PS,2023,61.79
MYSURU CITY,METAGALLI PS,2024,66.2
MYSURU CITY,V.V. PURAM PS,2019,44.13
MYSURU CITY,V.V. PURAM PS,2020,48.55
MYSURU CITY,V.V. PURAM PS,2021,52.96
MYSURU CITY,V.V. PURAM PS,2022,57.37
MYSURU CITY,V.V. PURAM PS,2023,61.79
MYSURU CITY,V.V. PURAM PS,2024,66.2
MYSURU CITY,VIJAYANAGAR PS,2019,44.4
MYSURU CITY,VIJAYANAGAR PS,2020,48.84
MYSURU CITY,VIJAYANAGAR PS,2021,53.28
MYSURU CITY,VIJAYANAGAR PS,2022,57.72
MYSURU CITY,VIJAYANAGAR PS,2023,62.16
MYSURU CITY,VIJAYANAGAR PS,2024,66.6
MYSURU CITY,LASHKAR PS,2019,46.13
MYSURU CITY,LASHKAR PS,2020,50.75
MYSURU CITY,LASHKAR PS,2021,55.36
MYSURU CITY,LASHKAR PS,2022,59.97
MYSURU CITY,LASHKAR PS,2023,64.59
MYSURU CITY,LASHKAR PS,2024,69.2
MYSURU CITY,MYSURU CITY WOMEN PS,2018,46.86
MYSURU CITY,MYSURU CITY WOMEN PS,2019,50.76
MYSURU CITY,MYSURU CITY WOMEN PS,2020,54.67
MYSURU CITY,MYSURU CITY WOMEN PS,2021,58.57
MYSURU CITY,MYSURU CITY WOMEN PS,2022,62.48
MYSURU CITY,MYSURU CITY WOMEN PS,2023,66.38
MYSURU CITY,MYSURU CITY WOMEN PS,2024,70.29
MYSURU CITY,HEBBAL PS,2019,47.73
MYSURU CITY,HEBBAL PS,2020,52.51
MYSURU CITY,HEBBAL PS,2021,57.28
MYSURU CITY,HEBBAL PS,2022,62.05
MYSURU CITY,HEBBAL PS,2023,66.83
MYSURU CITY,HEBBAL PS,2024,71.6
MYSURU CITY,VIDYARANYARPURAM PS,2019,50.27
MYSURU CITY,VIDYARANYARPURAM PS,2020,55.29
MYSURU CITY,VIDYARANYARPURAM PS,2021,60.32
MYSURU CITY,VIDYARANYARPURAM PS,2022,65.35
MYSURU CITY,VIDYARANYARPURAM PS,2023,70.37
MYSURU CITY,VIDYARANYARPURAM PS,2024,75.4
MYSURU CITY,ALANAHALLY PS,2019,53.07
MYSURU CITY,ALANAHALLY PS,2020,58.37
MYSURU CITY,ALANAHALLY PS,2021,63.68
MYSURU CITY,ALANAHALLY PS,2022,68.99
MYSURU CITY,ALANAHALLY PS,2023,74.29
MYSURU CITY,ALANAHALLY PS,2024,79.6
MYSURU CITY,NAZARBAD PS,2019,57.47
MYSURU CITY,NAZARBAD PS,2020,63.21
MYSURU CITY,NAZARBAD PS,2021,68.96
MYSURU CITY,NAZARBAD PS,2022,74.71
MYSURU CITY,NAZARBAD PS,2023,80.45
MYSURU CITY,NAZARBAD PS,2024,86.2
MYSURU CITY,NARASIMHARAJA TRAFFIC PS,2017,57.94
MYSURU CITY,NARASIMHARAJA TRAFFIC PS,2018,62.08
MYSURU CITY,NARASIMHARAJA TRAFFIC PS,2019,66.22
MYSURU CITY,NARASIMHARAJA TRAFFIC PS,2020,70.36
MYSURU CITY,NARASIMHARAJA TRAFFIC PS,2021,74.5
MYSURU CITY,NARASIMHARAJA TRAFFIC PS,2022,78.64
MYSURU CITY,NARASIMHARAJA TRAFFIC PS,2023,82.78
MYSURU CITY,NARASIMHARAJA TRAFFIC PS,2024,86.91
MYSURU CITY,UDAYAGIRI PS,2018,62.63
MYSURU CITY,UDAYAGIRI PS,2019,67.85
MYSURU CITY,UDAYAGIRI PS,2020,73.07
MYSURU CITY,UDAYAGIRI PS,2021,78.29
MYSURU CITY,UDAYAGIRI PS,2022,83.5
MYSURU CITY,UDAYAGIRI PS,2023,88.72
MYSURU CITY,UDAYAGIRI PS,2024,93.94
MYSURU CITY,NARASIMHARAJA PS,2019,89.33
MYSURU CITY,NARASIMHARAJA PS,2020,98.27
MYSURU CITY,NARASIMHARAJA PS,2021,107.2
MYSURU CITY,NARASIMHARAJA PS,2022,116.13
MYSURU CITY,NARASIMHARAJA PS,2023,125.07
MYSURU CITY,NARASIMHARAJA PS,2024,134.0
MYSURU CITY,SIDDARTHANAGAR TRAFFIC PS,2019,95.87
MYSURU CITY,SIDDARTHANAGAR TRAFFIC PS,2020,105.45
MYSURU CITY,SIDDARTHANAGAR TRAFFIC PS,2021,115.04
MYSURU CITY,SIDDARTHANAGAR TRAFFIC PS,2022,124.63
MYSURU CITY,SIDDARTHANAGAR TRAFFIC PS,2023,134.21
MYSURU CITY,SIDDARTHANAGAR TRAFFIC PS,2024,143.8
MYSURU CITY,KRISHNARAJA TRAFFIC PS,2019,123.07
MYSURU CITY,KRISHNARAJA TRAFFIC PS,2020,135.37
MYSURU CITY,KRISHNARAJA TRAFFIC PS,2021,147.68
MYSURU CITY,KRISHNARAJA TRAFFIC PS,2022,159.99
MYSURU CITY,KRISHNARAJA TRAFFIC PS,2023,172.29
MYSURU CITY,KRISHNARAJA TRAFFIC PS,2024,184.6
MYSURU CITY,V V PURAM TRAFFIC PS,2019,127.2
MYSURU CITY,V V PURAM TRAFFIC PS,2020,139.92
MYSURU CITY,V V PURAM TRAFFIC PS,2021,152.64
MYSURU CITY,V V PURAM TRAFFIC PS,2022,165.36
MYSURU CITY,V V PURAM TRAFFIC PS,2023,178.08
MYSURU CITY,V V PURAM TRAFFIC PS,2024,190.8
MYSURU DIST,MYSURU CEN CRIME PS,2021,1.87
MYSURU DIST,MYSURU CEN CRIME PS,2022,2.18
MYSURU DIST,MYSURU CEN CRIME PS,2023,2.49
MYSURU DIST,MYSURU CEN CRIME PS,2024,2.8
MYSURU DIST,TALAKADU PS,2020,12.4
MYSURU DIST,TALAKADU PS,2021,13.95
MYSURU DIST,TALAKADU PS,2022,15.5
MYSURU DIST,TALAKADU PS,2023,17.05
MYSURU DIST,TALAKADU PS,2024,18.6
MYSURU DIST,NANJANAGUDU TOWN PS,2019,13.6
MYSURU DIST,NANJANAGUDU TOWN PS,2020,14.96
MYSURU DIST,NANJANAGUDU TOWN PS,2021,16.32
MYSURU DIST,NANJANAGUDU TOWN PS,2022,17.68
MYSURU DIST,NANJANAGUDU TOWN PS,2023,19.04
MYSURU DIST,NANJANAGUDU TOWN PS,2024,20.4
MYSURU DIST,MYSURU WOMEN PS,2019,15.2
MYSURU DIST,MYSURU WOMEN PS,2020,16.72
MYSURU DIST,MYSURU WOMEN PS,2021,18.24
MYSURU DIST,MYSURU WOMEN PS,2022,19.76
MYSURU DIST,MYSURU WOMEN PS,2023,21.28
MYSURU DIST,MYSURU WOMEN PS,2024,22.8
MYSURU DIST,ANTHARASANTHE PS,2019,16.6
MYSURU DIST,ANTHARASANTHE PS,2020,18.26
MYSURU DIST,ANTHARASANTHE PS,2021,19.92
MYSURU DIST,ANTHARASANTHE PS,2022,21.58
MYSURU DIST,ANTHARASANTHE PS,2023,23.24
MYSURU DIST,ANTHARASANTHE PS,2024,24.9
MYSURU DIST,SARAGUR PS,2022,22.67
MYSURU DIST,SARAGUR PS,2023,28.33
MYSURU DIST,SARAGUR PS,2024,34.0
MYSURU DIST,KOWLANDE PS,2019,28.0
MYSURU DIST,KOWLANDE PS,2020,30.8
MYSURU DIST,KOWLANDE PS,2021,33.6
MYSURU DIST,KOWLANDE PS,2022,36.4
MYSURU DIST,KOWLANDE PS,2023,39.2
MYSURU DIST,KOWLANDE PS,2024,42.0
MYSURU DIST,BILIGERE PS,2019,30.6
MYSURU DIST,BILIGERE PS,2020,33.66
MYSURU DIST,BILIGERE PS,2021,36.72
MYSURU DIST,BILIGERE PS,2022,39.78
MYSURU DIST,BILIGERE PS,2023,42.84
MYSURU DIST,BILIGERE PS,2024,45.9
MYSURU DIST,HUNUSUR TOWN PS,2020,32.16
MYSURU DIST,HUNUSUR TOWN PS,2021,36.18
MYSURU DIST,HUNUSUR TOWN PS,2022,40.2
MYSURU DIST,HUNUSUR TOWN PS,2023,44.22
MYSURU DIST,HUNUSUR TOWN PS,2024,48.24
MYSURU DIST,BYLAKUPPE PS,2019,34.13
MYSURU DIST,BYLAKUPPE PS,2020,37.55
MYSURU DIST,BYLAKUPPE PS,2021,40.96
MYSURU DIST,BYLAKUPPE PS,2022,44.37
MYSURU DIST,BYLAKUPPE PS,2023,47.79
MYSURU DIST,BYLAKUPPE PS,2024,51.2
MYSURU DIST,H.D. KOTE PS,2019,36.27
MYSURU DIST,H.D. KOTE PS,2020,39.89
MYSURU DIST,H.D. KOTE PS,2021,43.52
MYSURU DIST,H.D. KOTE PS,2022,47.15
MYSURU DIST,H.D. KOTE PS,2023,50.77
MYSURU DIST,H.D. KOTE PS,2024,54.4
MYSURU DIST,JAYAPURA PS,2019,38.13
MYSURU DIST,JAYAPURA PS,2020,41.95
MYSURU DIST,JAYAPURA PS,2021,45.76
MYSURU DIST,JAYAPURA PS,2022,49.57
MYSURU DIST,JAYAPURA PS,2023,53.39
MYSURU DIST,JAYAPURA PS,2024,57.2
MYSURU DIST,YELAWALA PS,2019,39.73
MYSURU DIST,YELAWALA PS,2020,43.71
MYSURU DIST,YELAWALA PS,2021,47.68
MYSURU DIST,YELAWALA PS,2022,51.65
MYSURU DIST,YELAWALA PS,2023,55.63
MYSURU DIST,YELAWALA PS,2024,59.6
MYSURU DIST,BETTADAPURA PS,2019,44.4
MYSURU DIST,BETTADAPURA PS,2020,48.84
MYSURU DIST,BETTADAPURA PS,2021,53.28
MYSURU DIST,BETTADAPURA PS,2022,57.72
MYSURU DIST,BETTADAPURA PS,2023,62.16
MYSURU DIST,BETTADAPURA PS,2024,66.6
MYSURU DIST,NANJANGUDU TRAFFIC PS,2019,47.52
MYSURU DIST,NANJANGUDU TRAFFIC PS,2020,52.27
MYSURU DIST,NANJANGUDU TRAFFIC PS,2021,57.02
MYSURU DIST,NANJANGUDU TRAFFIC PS,2022,61.78
MYSURU DIST,NANJANGUDU TRAFFIC PS,2023,66.53
MYSURU DIST,NANJANGUDU TRAFFIC PS,2024,71.28
MYSURU DIST,HUNUSUR RURAL PS,2019,48.27
MYSURU DIST,HUNUSUR RURAL PS,2020,53.09
MYSURU DIST,HUNUSUR RURAL PS,2021,57.92
MYSURU DIST,HUNUSUR RURAL PS,2022,62.75
MYSURU DIST,HUNUSUR RURAL PS,2023,67.57
MYSURU DIST,HUNUSUR RURAL PS,2024,72.4
MYSURU DIST,PERIYAPATNA PS,2018,48.69
MYSURU DIST,PERIYAPATNA PS,2019,52.74
MYSURU DIST,PERIYAPATNA PS,2020,56.8
MYSURU DIST,PERIYAPATNA PS,2021,60.86
MYSURU DIST,PERIYAPATNA PS,2022,64.91
MYSURU DIST,PERIYAPATNA PS,2023,68.97
MYSURU DIST,PERIYAPATNA PS,2024,73.03
MYSURU DIST,MYSURU SOUTH PS,2019,49.6
MYSURU DIST,MYSURU SOUTH PS,2020,54.56
MYSURU DIST,MYSURU SOUTH PS,2021,59.52
MYSURU DIST,MYSURU SOUTH PS,2022,64.48
MYSURU DIST,MYSURU SOUTH PS,2023,69.44
MYSURU DIST,MYSURU SOUTH PS,2024,74.4
MYSURU DIST,VARUNA PS,2019,52.8
MYSURU DIST,VARUNA PS,2020,58.08
MYSURU DIST,VARUNA PS,2021,63.36
MYSURU DIST,VARUNA PS,2022,68.64
MYSURU DIST,VARUNA PS,2023,73.92
MYSURU DIST,VARUNA PS,2024,79.2
MYSURU DIST,BILIKERE PS,2019,57.6
MYSURU DIST,BILIKERE PS,2020,63.36
MYSURU DIST,BILIKERE PS,2021,69.12
MYSURU DIST,BILIKERE PS,2022,74.88
MYSURU DIST,BILIKERE PS,2023,80.64
MYSURU DIST,BILIKERE PS,2024,86.4
MYSURU DIST,HULLAHALLI PS,2019,63.52
MYSURU DIST,HULLAHALLI PS,2020,69.87
MYSURU DIST,HULLAHALLI PS,2021,76.22
MYSURU DIST,HULLAHALLI PS,2022,82.58
MYSURU DIST,HULLAHALLI PS,2023,88.93
MYSURU DIST,HULLAHALLI PS,2024,95.28
MYSURU DIST,NANJANAGUDU RURAL PS,2019,65.0
MYSURU DIST,NANJANAGUDU RURAL PS,2020,71.5
MYSURU DIST,NANJANAGUDU RURAL PS,2021,78.0
MYSURU DIST,NANJANAGUDU RURAL PS,2022,84.5
MYSURU DIST,NANJANAGUDU RURAL PS,2023,91.0
MYSURU DIST,NANJANAGUDU RURAL PS,2024,97.5
MYSURU DIST,SALIGRAMA PS,2019,69.6
MYSURU DIST,SALIGRAMA PS,2020,76.56
MYSURU DIST,SALIGRAMA PS,2021,83.52
MYSURU DIST,SALIGRAMA PS,2022,90.48
MYSURU DIST,SALIGRAMA PS,2023,97.44
MYSURU DIST,SALIGRAMA PS,2024,104.4
MYSURU DIST,BANNUR PS,2019,77.92
MYSURU DIST,BANNUR PS,2020,85.71
MYSURU DIST,BANNUR PS,2021,93.5
MYSURU DIST,BANNUR PS,2022,101.3
MYSURU DIST,BANNUR PS,2023,109.09
MYSURU DIST,BANNUR PS,2024,116.88
MYSURU DIST,T. NARASIPURA PS,2019,78.8
MYSURU DIST,T. NARASIPURA PS,2020,86.68
MYSURU DIST,T. NARASIPURA PS,2021,94.56
MYSURU DIST,T. NARASIPURA PS,2022,102.44
MYSURU DIST,T. NARASIPURA PS,2023,110.32
MYSURU DIST,T. NARASIPURA PS,2024,118.2
MYSURU DIST,K.R. NAGAR PS,2019,151.73
MYSURU DIST,K.R. NAGAR PS,2020,166.91
MYSURU DIST,K.R. NAGAR PS,2021,182.08
MYSURU DIST,K.R. NAGAR PS,2022,197.25
MYSURU DIST,K.R. NAGAR PS,2023,212.43
MYSURU DIST,K.R. NAGAR PS,2024,227.6
RAICHUR,DEVADURGA TRAFFIC PS,2019,5.33
RAICHUR,DEVADURGA TRAFFIC PS,2020,5.87
RAICHUR,DEVADURGA TRAFFIC PS,2021,6.4
RAICHUR,DEVADURGA TRAFFIC PS,2022,6.93
RAICHUR,DEVADURGA TRAFFIC PS,2023,7.47
RAICHUR,DEVADURGA TRAFFIC PS,2024,8.0
RAICHUR,RAICHUR CEN CRIME PS,2019,7.87
RAICHUR,RAICHUR CEN CRIME PS,2020,8.65
RAICHUR,RAICHUR CEN CRIME PS,2021,9.44
RAICHUR,RAICHUR CEN CRIME PS,2022,10.23
RAICHUR,RAICHUR CEN CRIME PS,2023,11.01
RAICHUR,RAICHUR CEN CRIME PS,2024,11.8
RAICHUR,NETAJINAGAR PS,2019,17.76
RAICHUR,NETAJINAGAR PS,2020,19.54
RAICHUR,NETAJINAGAR PS,2021,21.31
RAICHUR,NETAJINAGAR PS,2022,23.09
RAICHUR,NETAJINAGAR PS,2023,24.86
RAICHUR,NETAJINAGAR PS,2024,26.64
RAICHUR,YAPALADINNI PS,2019,17.87
RAICHUR,YAPALADINNI PS,2020,19.65
RAICHUR,YAPALADINNI PS,2021,21.44
RAICHUR,YAPALADINNI PS,2022,23.23
RAICHUR,YAPALADINNI PS,2023,25.01
RAICHUR,YAPALADINNI PS,2024,26.8
RAICHUR,MARKET YARD PS,2016,20.4
RAICHUR,MARKET YARD PS,2017,21.68
RAICHUR,MARKET YARD PS,2018,22.95
RAICHUR,MARKET YARD PS,2019,24.23
RAICHUR,MARKET YARD PS,2020,25.5
RAICHUR,MARKET YARD PS,2021,26.77
RAICHUR,MARKET YARD PS,2022,28.05
RAICHUR,MARKET YARD PS,2023,29.32
RAICHUR,MARKET YARD PS,2024,30.6
RAICHUR,GABBUR PS,2019,21.2
RAICHUR,GABBUR PS,2020,23.32
RAICHUR,GABBUR PS,2021,25.44
RAICHUR,GABBUR PS,2022,27.56
RAICHUR,GABBUR PS,2023,29.68
RAICHUR,GABBUR PS,2024,31.8
RAICHUR,SINDANUR TRAFFIC PS,2019,22.13
RAICHUR,SINDANUR TRAFFIC PS,2020,24.35
RAICHUR,SINDANUR TRAFFIC PS,2021,26.56
RAICHUR,SINDANUR TRAFFIC PS,2022,28.77
RAICHUR,SINDANUR TRAFFIC PS,2023,30.99
RAICHUR,SINDANUR TRAFFIC PS,2024,33.2
RAICHUR,IDAPANUR PS,2019,22.56
RAICHUR,IDAPANUR PS,2020,24.82
RAICHUR,IDAPANUR PS,2021,27.07
RAICHUR,IDAPANUR PS,2022,29.33
RAICHUR,IDAPANUR PS,2023,31.58
RAICHUR,IDAPANUR PS,2024,33.84
RAICHUR,RAICHUR TRAFFIC PS,2018,30.06
RAICHUR,RAICHUR TRAFFIC PS,2019,32.56
RAICHUR,RAICHUR TRAFFIC PS,2020,35.07
RAICHUR,RAICHUR TRAFFIC PS,2021,37.57
RAICHUR,RAICHUR TRAFFIC PS,2022,40.08
RAICHUR,RAICHUR TRAFFIC PS,2023,42.58
RAICHUR,RAICHUR TRAFFIC PS,2024,45.09
RAICHUR,SHAKTI NAGAR PS,2019,30.27
RAICHUR,SHAKTI NAGAR PS,2020,33.29
RAICHUR,SHAKTI NAGAR PS,2021,36.32
RAICHUR,SHAKTI NAGAR PS,2022,39.35
RAICHUR,SHAKTI NAGAR PS,2023,42.37
RAICHUR,SHAKTI NAGAR PS,2024,45.4
RAICHUR,RAICHUR RURAL PS,2019,31.2
RAICHUR,RAICHUR RURAL PS,2020,34.32
RAICHUR,RAICHUR RURAL PS,2021,37.44
RAICHUR,RAICHUR RURAL PS,2022,40.56
RAICHUR,RAICHUR RURAL PS,2023,43.68
RAICHUR,RAICHUR RURAL PS,2024,46.8
RAICHUR,BALAGANOOR PS,2019,36.93
RAICHUR,BALAGANOOR PS,2020,40.63
RAICHUR,BALAGANOOR PS,2021,44.32
RAICHUR,BALAGANOOR PS,2022,48.01
RAICHUR,BALAGANOOR PS,2023,51.71
RAICHUR,BALAGANOOR PS,2024,55.4
RAICHUR,JALHALLI PS,2019,42.8
RAICHUR,JALHALLI PS,2020,47.08
RAICHUR,JALHALLI PS,2021,51.36
RAICHUR,JALHALLI PS,2022,55.64
RAICHUR,JALHALLI PS,2023,59.92
RAICHUR,JALHALLI PS,2024,64.2
RAICHUR,RAICHUR WEST PS,2019,43.07
RAICHUR,RAICHUR WEST PS,2020,47.37
RAICHUR,RAICHUR WEST PS,2021,51.68
RAICHUR,RAICHUR WEST PS,2022,55.99
RAICHUR,RAICHUR WEST PS,2023,60.29
RAICHUR,RAICHUR WEST PS,2024,64.6
RAICHUR,SADAR BAZAR PS,2019,43.2
RAICHUR,SADAR BAZAR PS,2020,47.52
RAICHUR,SADAR BAZAR PS,2021,51.84
RAICHUR,SADAR BAZAR PS,2022,56.16
RAICHUR,SADAR BAZAR PS,2023,60.48
RAICHUR,SADAR BAZAR PS,2024,64.8
RAICHUR,SINDHANOOR TOWN PS,2019,44.13
RAICHUR,SINDHANOOR TOWN PS,2020,48.55
RAICHUR,SINDHANOOR TOWN PS,2021,52.96
RAICHUR,SINDHANOOR TOWN PS,2022,57.37
RAICHUR,SINDHANOOR TOWN PS,2023,61.79
RAICHUR,SINDHANOOR TOWN PS,2024,66.2
RAICHUR,SINDANOOR RURAL PS,2019,49.2
RAICHUR,SINDANOOR RURAL PS,2020,54.12
RAICHUR,SINDANOOR RURAL PS,2021,59.04
RAICHUR,SINDANOOR RURAL PS,2022,63.96
RAICHUR,SINDANOOR RURAL PS,2023,68.88
RAICHUR,SINDANOOR RURAL PS,2024,73.8
RAICHUR,SIRWAR PS,2019,50.27
RAICHUR,SIRWAR PS,2020,55.29
RAICHUR,SIRWAR PS,2021,60.32
RAICHUR,SIRWAR PS,2022,65.35
RAICHUR,SIRWAR PS,2023,70.37
RAICHUR,SIRWAR PS,2024,75.4
RAICHUR,MUDGAL PS,2019,50.93
RAICHUR,MUDGAL PS,2020,56.03
RAICHUR,MUDGAL PS,2021,61.12
RAICHUR,MUDGAL PS,2022,66.21
RAICHUR,MUDGAL PS,2023,71.31
RAICHUR,MUDGAL PS,2024,76.4
RAICHUR,RAICHUR WOMEN PS,2019,51.84
RAICHUR,RAICHUR WOMEN PS,2020,57.02
RAICHUR,RAICHUR WOMEN PS,2021,62.21
RAICHUR,RAICHUR WOMEN PS,2022,67.39
RAICHUR,RAICHUR WOMEN PS,2023,72.58
RAICHUR,RAICHUR WOMEN PS,2024,77.76
RAICHUR,YEREGERA PS,2019,51.87
RAICHUR,YEREGERA PS,2020,57.05
RAICHUR,YEREGERA PS,2021,62.24
RAICHUR,YEREGERA PS,2022,67.43
RAICHUR,YEREGERA PS,2023,72.61
RAICHUR,YEREGERA PS,2024,77.8
RAICHUR,HUTTI PS,2019,52.4
RAICHUR,HUTTI PS,2020,57.64
RAICHUR,HUTTI PS,2021,62.88
RAICHUR,HUTTI PS,2022,68.12
RAICHUR,HUTTI PS,2023,73.36
RAICHUR,HUTTI PS,2024,78.6
RAICHUR,KOWTHAL PS,2019,52.8
RAICHUR,KOWTHAL PS,2020,59.4
RAICHUR,KOWTHAL PS,2021,66.0
RAICHUR,KOWTHAL PS,2022,72.6
RAICHUR,KOWTHAL PS,2023,79.2
RAICHUR,TURVIHAL PS,2019,61.07
RAICHUR,TURVIHAL PS,2020,67.17
RAICHUR,TURVIHAL PS,2021,73.28
RAICHUR,TURVIHAL PS,2022,79.39
RAICHUR,TURVIHAL PS,2023,85.49
RAICHUR,TURVIHAL PS,2024,91.6
RAICHUR,MASKI PS,2019,67.07
RAICHUR,MASKI PS,2020,73.77
RAICHUR,MASKI PS,2021,80.48
RAICHUR,MASKI PS,2022,87.19
RAICHUR,MASKI PS,2023,93.89
RAICHUR,MASKI PS,2024,100.6
RAICHUR,MANVI PS,2019,73.12
RAICHUR,MANVI PS,2020,80.43
RAICHUR,MANVI PS,2021,87.74
RAICHUR,MANVI PS,2022,95.06
RAICHUR,MANVI PS,2023,102.37
RAICHUR,MANVI PS,2024,109.68
RAICHUR,LINGASUGUR PS,2019,103.07
RAICHUR,LINGASUGUR PS,2020,113.37
RAICHUR,LINGASUGUR PS,2021,123.68
RAICHUR,LINGASUGUR PS,2022,133.99
RAICHUR,LINGASUGUR PS,2023,144.29
RAICHUR,LINGASUGUR PS,2024,154.6
RAICHUR,DEVADURGA PS,2019,111.2
RAICHUR,DEVADURGA PS,2020,122.32
RAICHUR,DEVADURGA PS,2021,133.44
RAICHUR,DEVADURGA PS,2022,144.56
RAICHUR,DEVADURGA PS,2023,155.68
RAICHUR,DEVADURGA PS,2024,166.8
RAMANAGARA,KANAKAPURA TRAFFIC PS,2020,9.87
RAMANAGARA,KANAKAPURA TRAFFIC PS,2021,11.1
RAMANAGARA,KANAKAPURA TRAFFIC PS,2022,12.33
RAMANAGARA,KANAKAPURA TRAFFIC PS,2023,13.57
RAMANAGARA,KANAKAPURA TRAFFIC PS,2024,14.8
RAMANAGARA,RAMANAGARA CEN CRIME PS,2023,12.0
RAMANAGARA,RAMANAGARA CEN CRIME PS,2024,18.0
RAMANAGARA,IJOOR PS,2020,14.72
RAMANAGARA,IJOOR PS,2021,16.56
RAMANAGARA,IJOOR PS,2022,18.4
RAMANAGARA,IJOOR PS,2023,20.24
RAMANAGARA,IJOOR PS,2024,22.08
RAMANAGARA,RAMANAGARA TRAFFIC PS,2018,16.64
RAMANAGARA,RAMANAGARA TRAFFIC PS,2019,18.03
RAMANAGARA,RAMANAGARA TRAFFIC PS,2020,19.41
RAMANAGARA,RAMANAGARA TRAFFIC PS,2021,20.8
RAMANAGARA,RAMANAGARA TRAFFIC PS,2022,22.19
RAMANAGARA,RAMANAGARA TRAFFIC PS,2023,23.57
RAMANAGARA,RAMANAGARA TRAFFIC PS,2024,24.96
RAMANAGARA,CHANNAPATNA EAST PS,2019,17.2
RAMANAGARA,CHANNAPATNA EAST PS,2020,18.92
RAMANAGARA,CHANNAPATNA EAST PS,2021,20.64
RAMANAGARA,CHANNAPATNA EAST PS,2022,22.36
RAMANAGARA,CHANNAPATNA EAST PS,2023,24.08
RAMANAGARA,CHANNAPATNA EAST PS,2024,25.8
RAMANAGARA,KANAKAPURA RURAL PS,2021,18.0
RAMANAGARA,KANAKAPURA RURAL PS,2022,21.0
RAMANAGARA,KANAKAPURA RURAL PS,2023,24.0
RAMANAGARA,KANAKAPURA RURAL PS,2024,27.0
RAMANAGARA,RAMANAGARA TOWN PS,2023,18.8
RAMANAGARA,RAMANAGARA TOWN PS,2024,28.2
RAMANAGARA,M.K. DODDI PS,2020,20.0
RAMANAGARA,M.K. DODDI PS,2021,22.5
RAMANAGARA,M.K. DODDI PS,2022,25.0
RAMANAGARA,M.K. DODDI PS,2023,27.5
RAMANAGARA,M.K. DODDI PS,2024,30.0
RAMANAGARA,CHANNAPATNA TOWN PS,2019,22.8
RAMANAGARA,CHANNAPATNA TOWN PS,2020,25.08
RAMANAGARA,CHANNAPATNA TOWN PS,2021,27.36
RAMANAGARA,CHANNAPATNA TOWN PS,2022,29.64
RAMANAGARA,CHANNAPATNA TOWN PS,2023,31.92
RAMANAGARA,CHANNAPATNA TOWN PS,2024,34.2
RAMANAGARA,AKKUR PS,2018,25.44
RAMANAGARA,AKKUR PS,2019,27.56
RAMANAGARA,AKKUR PS,2020,29.68
RAMANAGARA,AKKUR PS,2021,31.8
RAMANAGARA,AKKUR PS,2022,33.92
RAMANAGARA,AKKUR PS,2023,36.04
RAMANAGARA,AKKUR PS,2024,38.16
RAMANAGARA,KODIHALLI PS,2020,25.6
RAMANAGARA,KODIHALLI PS,2021,28.8
RAMANAGARA,KODIHALLI PS,2022,32.0
RAMANAGARA,KODIHALLI PS,2023,35.2
RAMANAGARA,KODIHALLI PS,2024,38.4
RAMANAGARA,SATHANOOR PS,2020,26.8
RAMANAGARA,SATHANOOR PS,2021,30.15
RAMANAGARA,SATHANOOR PS,2022,33.5
RAMANAGARA,SATHANOOR PS,2023,36.85
RAMANAGARA,SATHANOOR PS,2024,40.2
RAMANAGARA,CHANNAPATNA RURAL PS,2020,28.8
RAMANAGARA,CHANNAPATNA RURAL PS,2021,32.4
RAMANAGARA,CHANNAPATNA RURAL PS,2022,36.0
RAMANAGARA,CHANNAPATNA RURAL PS,2023,39.6
RAMANAGARA,CHANNAPATNA RURAL PS,2024,43.2
RAMANAGARA,KANAKAPURA TOWN PS,2020,32.96
RAMANAGARA,KANAKAPURA TOWN PS,2021,37.08
RAMANAGARA,KANAKAPURA TOWN PS,2022,41.2
RAMANAGARA,KANAKAPURA TOWN PS,2023,45.32
RAMANAGARA,KANAKAPURA TOWN PS,2024,49.44
