District_Name,UnitName,FIRST_YEAR,LAST_YEAR,YEARS_RECORDED,TOTAL_FIRs,HEINOUS_FIRs,NON_HEINOUS_FIRs,HEINOUS_RATIO,FIRs_PER_YEAR,CRIME_VOLUME_SCALED,RISK_SCORE_NORM,SAFETY_INDEX,Latitude_mean,Longitude_mean,,,,
DAKSHINA KANNADA,BANTWALA RURAL PS,2018,2024,7,742,390,352,52.5606469,106,0.016674683,0.114684284,88.53157165,12.88502729,75.03768967,,117.0116723,,0.114684284
DAKSHINA KANNADA,BELTHANGADI TRAFFIC PS,2019,2024,6,645,347,298,53.79844961,107.5,0.016915184,0.102008534,89.79914662,12.97505773,75.34039055,,104.1118406,,0.102008534
DAKSHINA KANNADA,BELTHANGADI PS,2019,2024,6,697,375,322,53.80200861,116.1666667,0.018304741,0.110263574,88.97364261,12.99946937,75.28770146,,112.5128133,,0.110263574
DAKSHINA KANNADA,BANTWALA TRAFFIC PS,2019,2024,6,754,412,342,54.64190981,125.6666667,0.019827909,0.121171804,87.88281956,12.88266158,75.03302155,,123.6138795,,0.121171804
DAKSHINA KANNADA,UPPINANGADI PS,2019,2024,6,802,422,380,52.61845387,133.6666667,0.021110577,0.124120574,87.58794261,12.83793051,75.36049218,,126.6147774,,0.124120574
DAKSHINA KANNADA,PUNJALKATTE PS,2019,2024,6,822,443,379,53.89294404,137,0.021645022,0.130311505,86.96884953,12.93809625,75.17072151,,132.9151515,,0.130311505
DAKSHINA KANNADA,BANTWALA TOWN PS,2019,2024,6,936,493,443,52.67094017,156,0.024691358,0.145053036,85.49469636,12.8784823,75.03554799,,147.917284,,0.145053036
DAKSHINA KANNADA,VITLA PS,2019,2024,6,1234,665,569,53.8897893,205.6666667,0.032654588,0.195762174,80.42378255,12.76432202,75.09565314,,199.5228582,,0.195762174
DAKSHINA KANNADA,PUTTUR TRAFFIC PS,2019,2024,6,1413,753,660,53.29087049,235.5,0.037437871,0.221706872,77.82931276,12.7992271,75.22243039,,225.9262065,,0.221706872
DAVANAGERE,DAVANGERE NORTH TRAFFIC PS,2019,2024,6,394,212,182,53.8071066,65.66666667,0.010207899,0.062207442,93.77925576,14.46852715,75.92732424,,63.60714553,,0.062207442
DAVANAGERE,RMC YARD PS,2019,2024,6,425,219,206,51.52941176,70.83333333,0.011036289,0.064271533,93.57284668,14.46178408,75.93774075,,65.7077254,,0.064271533
DAVANAGERE,BASAVANAGARA PS,2019,2024,6,467,239,228,51.17773019,77.83333333,0.012158623,0.07016808,92.98319203,14.45384692,75.8830763,,71.70851104,,0.07016808
DAVANAGERE,GANDHI NAGAR PS,2017,2024,7,582,298,284,51.20274914,83.14285714,0.013009918,0.0875612,91.24388,14.48008641,75.90773791,,89.40910694,,0.0875612
DAVANAGERE,DAVANAGERE CEN CRIME PS,2019,2024,5,432,216,216,50,86.4,0.013532147,0.063388884,93.66111162,14.38388156,75.85338451,,64.8094725,,0.063388884
DAVANAGERE,AZAD NAGAR PS,2017,2024,7,627,319,308,50.87719298,89.57142857,0.014040633,0.093752472,90.62475278,14.48041073,75.92409519,,95.70982844,,0.093752472
DAVANAGERE,JAGALUR PS,2019,2024,6,592,318,274,53.71621622,98.66666667,0.015498904,0.093458687,90.65413134,14.52176501,76.34357944,,95.41084923,,0.093458687
DAVANAGERE,MAYAKONDA PS,2019,2024,5,546,299,247,54.76190476,109.2,0.017187751,0.087858862,91.21411375,14.31197288,76.04184912,,89.71203143,,0.087858862
DAVANAGERE,BILICHODU PS,2019,2024,6,741,392,349,52.90148448,123.5,0.019480519,0.115275791,88.47242091,14.51465085,76.21104233,,117.6136364,,0.115275791
DAVANAGERE,DAVANAGERE SOUTH TRAFFIC PS,2019,2024,6,794,430,364,54.15617128,132.3333333,0.020896799,0.126478737,87.35212633,14.44921159,75.91268406,,129.0146278,,0.126478737
DAVANAGERE,BASAVAPATNA PS,2019,2024,6,815,433,382,53.12883436,135.8333333,0.021457966,0.127363489,87.26365112,14.20020361,75.77935302,,129.9150206,,0.127363489
DAVANAGERE,HADADI PS,2019,2024,6,927,498,429,53.72168285,154.5,0.024450858,0.146526815,85.34731854,14.3501169,75.90968545,,149.4171156,,0.146526815
DAVANAGERE,DAVANAGERE WOMEN PS,2019,2024,6,811,541,270,66.70776819,135.1666667,0.021351077,0.159200598,84.07994024,14.46282547,75.91765416,,162.3149458,,0.159200598
DAVANAGERE,HARIHARA TOWN PS,2019,2024,6,1010,543,467,53.76237624,168.3333333,0.026668804,0.159793833,84.02061672,14.51396989,75.8084251,,162.9186682,,0.159793833
DAVANAGERE,VIDYANAGAR PS,2019,2024,6,1040,557,483,53.55769231,173.3333333,0.027470472,0.163921426,83.60785736,14.43773651,75.90660089,,167.1192293,,0.163921426
DAVANAGERE,DAVANAGERE EXTENTION PS,2019,2024,6,1087,558,529,51.33394664,181.1666667,0.028726418,0.164217079,83.5782921,14.46001582,75.91700642,,167.4201085,,0.164217079
DAVANAGERE,KTJ NAGAR PS,2019,2024,6,1114,578,536,51.88509874,185.6666667,0.029447918,0.17011335,82.98866503,14.44828422,75.92251262,,173.4206135,,0.17011335
DAVANAGERE,SANTHEBENNUR PS,2019,2024,6,1084,589,495,54.33579336,180.6666667,0.028646251,0.173355474,82.66445257,14.184431,75.88104186,,176.7200524,,0.173355474
DAVANAGERE,HARIHARA RURAL PS,2019,2024,6,1173,630,543,53.7084399,195.5,0.031024531,0.185443448,81.45565521,14.49789054,75.80941693,,189.0217172,,0.185443448
DAVANAGERE,MALEBENNUR PS,2019,2024,6,1217,647,570,53.16351684,202.8333333,0.03220031,0.190455665,80.9544335,14.37889541,75.73334937,,194.1225402,,0.190455665
DAVANAGERE,NYAMATHI PS,2019,2024,6,1205,664,541,55.10373444,200.8333333,0.031879643,0.195466853,80.45331473,14.12568467,75.56509992,,199.2223158,,0.195466853
DAVANAGERE,HONNALI PS,2019,2024,6,1264,695,569,54.98417722,210.6666667,0.033456256,0.204606388,79.53936123,14.23700382,75.68622789,,208.5234194,,0.204606388
DAVANAGERE,DAVANAGERE RURAL PS,2019,2024,6,1764,958,806,54.30839002,294,0.04681738,0.282145013,71.78549874,14.45466051,75.98129114,,287.4327722,,0.282145013
DAVANAGERE,CHANNAGIRI PS,2018,2024,7,2432,1325,1107,54.48190789,347.4285714,0.05538377,0.390338367,60.9661633,14.02887994,75.92988546,,397.5387686,,0.390338367
DHARWAD,DHARWAD CEN CRIME PS,2019,2024,6,257,129,128,50.19455253,42.83333333,0.006546951,0.03773746,96.226254,15.37987726,75.10334274,,38.70458287,,0.03773746
DHARWAD,DHARWAD WOMEN PS,2019,2024,6,297,186,111,62.62626263,49.5,0.007615841,0.054541153,94.54588474,15.38483273,75.05664829,,55.80533109,,0.054541153
DHARWAD,GUDAGERI PS,2019,2024,6,451,237,214,52.54988914,75.16666667,0.011731067,0.069578208,93.04217918,15.13606059,75.33746417,,71.10821175,,0.069578208
DHARWAD,ALNAVAR PS,2019,2024,6,585,312,273,53.33333333,97.5,0.015311849,0.091689826,90.83101744,15.4307987,74.78588888,,93.61071829,,0.091689826
DHARWAD,ANNIGERI PS,2018,2024,7,897,488,409,54.40356745,128.1428571,0.020224925,0.143576021,85.64239794,15.42926196,75.40133519,,146.4141574,,0.143576021
DHARWAD,NAVALGUND PS,2016,2024,7,1063,586,477,55.12699906,151.8571429,0.024027119,0.172467931,82.75320691,15.57596581,75.32527243,,175.816819,,0.172467931
DHARWAD,KUNDAGOL PS,2019,2024,6,999,546,453,54.65465465,166.5,0.02637486,0.160677997,83.93220032,15.21779157,75.24595637,,163.8184624,,0.160677997
DHARWAD,GARAG PS,2019,2024,6,1310,716,594,54.65648855,218.3333333,0.034685479,0.210797796,78.92022036,15.54979422,74.90906784,,214.8242798,,0.210797796
DHARWAD,KALAGHATAGI PS,2019,2024,6,1790,973,817,54.3575419,298.3333333,0.047512159,0.286567321,71.34326786,15.19724886,74.96817502,,291.9332585,,0.286567321
DHARWAD,HUBLI RURAL PS,2019,2024,6,1767,1002,765,56.70628183,294.5,0.046897547,0.295115772,70.48842283,15.3255202,75.18216308,,300.6328283,,0.295115772
DHARWAD,DHARWAD RURAL PS,2019,2024,6,1825,1020,805,55.89041096,304.1666667,0.048447437,0.300423035,69.95769652,15.46909769,75.00490328,,306.0339132,,0.300423035
GADAG,GADAG WOMEN PS,2020,2024,5,85,57,28,67.05882353,17,0.002405002,0.016509823,98.34901771,15.4251577,75.62247056,,17.1016835,,0.016509823
GADAG,GADAG TRAFFIC PS,2019,2024,6,210,125,85,59.52380952,35,0.005291005,0.036557441,96.34425587,15.43816789,75.63999704,,37.5037037,,0.036557441
GADAG,GADAG CEN CRIME PS,2019,2024,6,402,202,200,50.24875622,67,0.010421677,0.059259702,94.07402978,15.40517678,75.63484692,,60.60729517,,0.059259702
GADAG,BETAGERI EXTENTION PS,2019,2024,6,525,276,249,52.57142857,87.5,0.013708514,0.081076329,91.89236714,15.42792988,75.64326629,,82.80959596,,0.081076329
GADAG,MULAGUND PS,2019,2024,6,622,332,290,53.37620579,103.6666667,0.016300572,0.09758628,90.24137199,15.25085642,75.570829,,99.6114104,,0.09758628
GADAG,NAREGAL PS,2019,2024,6,795,420,375,52.83018868,132.5,0.020923521,0.123530868,87.64691322,15.60029122,75.78052382,,126.0146465,,0.123530868
GADAG,BETAGERI PS,2019,2024,6,895,461,434,51.50837989,149.1666667,0.023595746,0.135619044,86.43809564,15.44737624,75.64940029,,138.316517,,0.135619044
GADAG,SHIRAHATTI PS,2018,2024,7,1228,654,574,53.25732899,175.4285714,0.027806409,0.192516164,80.74838363,15.14553754,75.62016492,,196.2194645,,0.192516164
GADAG,GADAG TOWN PS,2019,2024,6,1145,597,548,52.13973799,190.8333333,0.030276308,0.175714905,82.42850947,15.4260069,75.6145973,,179.1211934,,0.175714905
GADAG,RON PS,2017,2024,7,1358,726,632,53.46097202,194,0.030784031,0.213743,78.62569999,15.7271734,75.67880142,,217.8215488,,0.213743
GADAG,LAKSHMESHWAR PS,2019,2024,6,1213,651,562,53.66859027,202.1666667,0.032093421,0.191634746,80.83652537,15.11686822,75.5037749,,195.3224654,,0.191634746
GADAG,GAJENDRAGAD PS,2019,2024,6,1408,742,666,52.69886364,234.6666667,0.03730426,0.218464105,78.15358955,15.74510301,75.93811927,,222.626113,,0.218464105
GADAG,MUNDARGI PS,2019,2024,6,1528,841,687,55.03926702,254.6666667,0.040510929,0.247650394,75.2349606,15.2001156,75.81633326,,252.3283577,,0.247650394
GADAG,NARGUND PS,2019,2024,6,1572,878,694,55.8524173,262,0.041686708,0.258558386,74.14416144,15.74881602,75.41330205,,263.4291807,,0.258558386
GADAG,GADAG RURAL PS,2018,2024,7,2192,1211,981,55.24635036,313.1428571,0.049886621,0.356728671,64.32713288,15.39777432,75.62145938,,363.3349206,,0.356728671
HASSAN,HASSAN CEN CRIME PS,2020,2024,4,98,49,49,50,24.5,0.003607504,0.01415234,98.58476598,12.9938622,76.17021151,,14.70252525,,0.01415234
HASSAN,HASSAN WOMEN PS,2019,2024,6,133,96,37,72.18045113,22.16666667,0.003233392,0.028007153,97.19928471,13.01352177,76.14184098,,28.80226337,,0.028007153
HASSAN,BELUR PS,2021,2024,4,131,71,60,54.19847328,32.75,0.004930255,0.020638602,97.9361398,13.14227779,75.68304742,,21.30345118,,0.020638602
HASSAN,HALLYMYSORE PS,2019,2024,5,184,104,80,56.52173913,36.8,0.005579606,0.030367077,96.96329235,12.65057084,76.26543994,,31.20390572,,0.030367077
HASSAN,YESLUR PS,2020,2024,3,132,70,62,53.03030303,44,0.006734007,0.020345054,97.96549461,12.76294324,75.81097043,,21.0047138,,0.020345054
HASSAN,JAVAGAL PS,2019,2024,4,171,94,77,54.97076023,42.75,0.00653359,0.027419845,97.25801545,13.29824186,76.07317546,,28.20457351,,0.027419845
HASSAN,HOLENARASIPURA TOWN PS,2019,2024,6,261,143,118,54.78927203,43.5,0.00665384,0.041864576,95.81354243,12.62489932,76.22408136,,42.90465769,,0.041864576
HASSAN,PENSION MOHALLA PS,2020,2024,4,184,96,88,52.17391304,46,0.007054674,0.028009781,97.19902186,13.0164074,76.12427613,,28.80493827,,0.028009781
HASSAN,HASSAN CITY PS,2018,2024,7,362,188,174,51.93370166,51.71428571,0.007970865,0.055130974,94.48690258,13.00480309,76.09652757,,56.40557961,,0.055130974
HASSAN,HIRISAVE PS,2022,2024,3,154,81,73,52.5974026,51.33333333,0.007909786,0.023588539,97.64114613,12.94801369,76.54158269,,24.30553685,,0.023588539
HASSAN,ALUR PS,2019,2024,6,307,165,142,53.74592834,51.16666667,0.007883063,0.048350773,95.16492268,12.93704955,75.95840647,,49.50551814,,0.048350773
HASSAN,ARASIKERE TOWN PS,2020,2024,5,262,142,120,54.19847328,52.4,0.008080808,0.041570769,95.84292315,13.29633026,76.26698825,,42.60565657,,0.041570769
HASSAN,SAKALESHPURA RURAL PS,2019,2024,5,297,159,138,53.53535354,59.4,0.009203143,0.046582949,95.34170512,12.81525964,75.73120313,,47.7064422,,0.046582949
HASSAN,SHRAVANABELAGOLA PS,2019,2024,6,391,209,182,53.45268542,65.16666667,0.010127732,0.061323021,93.8676979,12.83474047,76.46070017,,62.70708941,,0.061323021
HASSAN,HASSAN EXTN. PS,2021,2024,4,275,146,129,53.09090909,68.75,0.010702261,0.042751727,95.72482734,13.02193578,76.1219565,,43.80749158,,0.042751727
HASSAN,KONANUR PS,2019,2024,5,366,198,168,54.09836066,73.2,0.011415745,0.058081231,94.1918769,12.48943715,76.10123599,,59.40799102,,0.058081231
HASSAN,HALEBEEDU PS,2019,2024,5,381,206,175,54.06824147,76.2,0.011896745,0.060439872,93.95601283,13.1878909,76.0117085,,61.80832772,,0.060439872
HASSAN,HOLENARASIPURA RURAL PS,2019,2024,6,457,248,209,54.26695842,76.16666667,0.011891401,0.072820994,92.71790056,12.78629411,76.25861944,,74.40832398,,0.072820994
HASSAN,CHANNARAYAPATNA RURAL PS,2019,2024,6,466,250,216,53.64806867,77.66666667,0.012131901,0.073410737,92.65892627,12.92038303,76.35130473,,75.00849233,,0.073410737
HASSAN,ARASIKERE RURAL PS,2022,2024,3,234,131,103,55.98290598,78,0.012185346,0.038330916,96.16690842,13.31505971,76.27560218,,39.30852974,,0.038330916
HASSAN,SAKALESHPURA TOWN PS,2019,2024,4,347,182,165,52.44956772,86.75,0.013588264,0.053366106,94.66338942,12.9488895,75.79107434,,54.60951178,,0.053366106
HASSAN,NUGGEHALLI PS,2019,2024,6,624,332,292,53.20512821,104,0.016354016,0.097586317,90.24136831,13.03769146,76.4547935,,99.61144781,,0.097586317
HASSAN,AREHALLI PS,2019,2024,5,542,292,250,53.87453875,108.4,0.017059484,0.085795253,91.42047468,13.07150066,75.82150209,,87.61194164,,0.085795253
HASSAN,GANDASI PS,2019,2024,5,564,302,262,53.54609929,112.8,0.017764951,0.088743626,91.12563743,13.16476585,76.29677387,,90.61243547,,0.088743626
HASSAN,BANAVARA PS,2019,2024,6,703,384,319,54.6230441,117.1666667,0.018465074,0.112916783,88.70832173,13.40902263,76.21057517,,115.2129256,,0.112916783
HASSAN,GORURU PS,2020,2024,5,645,347,298,53.79844961,129,0.020362354,0.102010905,89.79890951,12.86155902,76.09494603,,104.1142536,,0.102010905
HASSAN,CHANNARAYAPATNA TRAFFIC PS,2019,2024,5,650,358,292,55.07692308,130,0.020522687,0.105253691,89.47463089,12.88499859,76.39938667,,107.4143659,,0.105253691
HASSAN,DUDDA PS,2019,2024,6,875,467,408,53.37142857,145.8333333,0.023061301,0.137387408,86.26125917,13.08514691,76.20314083,,140.1161429,,0.137387408
HASSAN,HASSAN RURAL PS,2019,2024,6,948,516,432,54.43037975,158,0.025012025,0.151833398,84.81666024,13.02546641,76.09924237,,154.8175084,,0.151833398
HASSAN,CHANNARAYAPATNA TOWN PS,2019,2024,6,990,522,468,52.72727273,165,0.026134359,0.153602902,84.6397098,12.87565938,76.40232281,,156.6182941,,0.153602902
HASSAN,HASSAN TRAFFIC PS,2019,2024,6,1113,607,506,54.53728661,185.5,0.029421196,0.178662204,82.13377956,12.99860719,76.11867571,,182.1205948,,0.178662204
HASSAN,SHANTHIGRAMA PS,2019,2024,6,1139,611,528,53.64354697,189.8333333,0.030115975,0.179841837,82.01581628,12.96357079,76.21385702,,183.3210812,,0.179841837
HASSAN,ARAKALAGUD PS,2019,2024,6,1687,894,793,52.99347955,281.1666667,0.044759767,0.263277119,73.67228811,12.73272729,76.11685773,,268.2313318,,0.263277119
HAVERI,HULAGUR PS,2023,2024,2,92,47,45,51.08695652,46,0.007054674,0.013565134,98.64348662,15.07451309,75.28282747,,14.10493827,,0.013565134
HAVERI,RANEBENNUR TRAFFIC PS,2019,2024,6,282,159,123,56.38297872,47,0.007215007,0.046581581,95.34184187,14.61126475,75.62981351,,47.70505051,,0.046581581
HAVERI,KUMARAPATTANAM PS,2019,2024,5,255,136,119,53.33333333,51,0.007856341,0.039801882,96.01981182,14.56059384,75.72736818,,40.80549944,,0.039801882
HAVERI,HAVERI TRAFFIC PS,2019,2024,6,311,180,131,57.8778135,51.83333333,0.007989952,0.052772678,94.72273224,14.78968569,75.39320296,,54.00559297,,0.052772678
HAVERI,RATTIHALLI PS,2019,2024,5,324,172,152,53.08641975,64.8,0.010068943,0.050415798,94.95842022,14.364044,75.4718787,,51.60704826,,0.050415798
HAVERI,HAVERI WOMEN PS,2019,2024,6,402,231,171,57.46268657,67,0.010421677,0.067808575,93.21914248,14.79590001,75.43701097,,69.30729517,,0.067808575
HAVERI,GUTTAL PS,2019,2024,5,448,236,212,52.67857143,89.6,0.014045214,0.069285011,93.07149888,14.87827731,75.61834869,,70.80983165,,0.069285011
HAVERI,TADAS PS,2019,2024,4,345,189,156,54.7826087,86.25,0.013508097,0.055429572,94.45704283,15.05267744,75.14058932,,56.70945567,,0.055429572
HAVERI,ADUR PS,2019,2024,6,542,299,243,55.16605166,90.33333333,0.014162792,0.087856782,91.21432182,14.73689754,75.23276579,,89.70991395,,0.087856782
HAVERI,BANKAPURA PS,2019,2024,6,548,300,248,54.74452555,91.33333333,0.014323125,0.088151681,91.18483192,14.92178115,75.21751739,,90.01002619,,0.088151681
HAVERI,HAVERI CEN CRIME PS,2019,2024,6,669,337,332,50.37369208,111.5,0.017556518,0.099061088,90.09389123,14.74177177,75.41997413,,101.1122896,,0.099061088
HAVERI,HANSABHAVI PS,2019,2024,6,662,354,308,53.47432024,110.3333333,0.017369462,0.104072367,89.59276327,14.55058316,75.37564298,,106.2121586,,0.104072367
HAVERI,KAGINELE PS,2019,2023,5,567,305,262,53.79188713,113.4,0.017861151,0.089628058,91.0371942,14.65213109,75.34762246,,91.51250281,,0.089628058
HAVERI,HAVERI TOWN PS,2019,2024,6,710,375,335,52.81690141,118.3333333,0.01865213,0.110263813,88.97361872,14.78729988,75.40327265,,112.5130565,,0.110263813
HAVERI,RANEBENNUR RURAL PS,2019,2024,6,746,402,344,53.88739946,124.3333333,0.019614131,0.11822377,88.17762299,14.65772224,75.64540151,,120.6137299,,0.11822377
HAVERI,HAVERI RURAL PS,2019,2024,6,801,422,379,52.68414482,133.5,0.021083854,0.124120556,87.58794445,14.81397691,75.39745096,,126.6147587,,0.124120556
HAVERI,HIREKERUR PS,2019,2024,5,684,375,309,54.8245614,136.8,0.021612955,0.110265849,88.97341506,14.43055713,75.40933699,,112.5151291,,0.110265849
HAVERI,RANEBENNUR TOWN PS,2019,2024,6,897,466,431,51.9509476,149.5,0.02364919,0.137093024,86.2906976,14.59234014,75.60341396,,139.8165544,,0.137093024
HAVERI,BYADAGI PS,2019,2024,6,888,479,409,53.94144144,148,0.02340869,0.140925112,85.9074888,14.59405621,75.44888554,,143.7163861,,0.140925112
HAVERI,SHIGGAON PS,2019,2024,6,909,500,409,55.00550055,151.5,0.023969857,0.147116061,85.28839388,15.00424082,75.23800124,,150.0167789,,0.147116061
HAVERI,HANAGAL PS,2019,2024,6,970,528,442,54.43298969,161.6666667,0.025599914,0.155371267,84.46287333,14.70319585,75.12206824,,158.4179199,,0.155371267
HAVERI,SAVANOOR PS,2019,2024,6,1303,710,593,54.48963929,217.1666667,0.034498423,0.209028935,79.09710646,14.94202486,75.36080272,,213.0241489,,0.209028935
HAVERI,HALAGERI PS,2019,2024,6,1359,731,628,53.78955114,226.5,0.035994869,0.215220528,78.47794721,14.53292634,75.61769751,,219.3251964,,0.215220528
HUBBALLI DHARWAD CITY,E AND N CRIME PS HD CITY,2019,2021,3,50,25,25,50,16.66666667,0.002351558,0.007076547,99.29234531,15.373641,75.11074436,,7.501646091,,0.007076547
HUBBALLI DHARWAD CITY,KAMARIPETH PS,2019,2024,6,313,162,151,51.7571885,52.16666667,0.008043397,0.047466517,95.25334827,15.34391808,75.13713173,,48.60563038,,0.047466517
HUBBALLI DHARWAD CITY,GHANTIKERI PS,2019,2024,6,391,201,190,51.40664962,65.16666667,0.010127732,0.058964711,94.10352888,15.33291251,75.14544668,,60.30708941,,0.058964711
HUBBALLI DHARWAD CITY,ASHOKNAGAR PS,2018,2024,7,564,298,266,52.83687943,80.57142857,0.012597632,0.087560916,91.24390835,15.36474973,75.14585793,,89.40881834,,0.087560916
HUBBALLI DHARWAD CITY,HUBBALLI EAST TRAFFIC PS,2019,2024,6,492,271,221,55.08130081,82,0.012826679,0.079601778,92.03982216,15.35447398,75.15367077,,81.30897868,,0.079601778
HUBBALLI DHARWAD CITY,HD CITY WOMEN PS,2019,2024,6,561,282,279,50.26737968,93.5,0.014670515,0.082845723,91.71542773,15.35547276,75.11503318,,84.61026936,,0.082845723
HUBBALLI DHARWAD CITY,BENDIGERI PS,2018,2024,7,849,443,406,52.17903416,121.2857143,0.019125495,0.130309772,86.96902283,15.33543309,75.15260584,,132.9133878,,0.130309772
HUBBALLI DHARWAD CITY,HUBBALLI SOUTH TRAFFIC PS,2019,2024,6,711,392,319,55.13361463,118.5,0.018678852,0.11527524,88.47247605,15.32673101,75.13262667,,117.6130752,,0.11527524
HUBBALLI DHARWAD CITY,APMC NAVANAGAR,2019,2024,6,756,395,361,52.24867725,126,0.019881353,0.116160433,88.38395672,15.39109331,75.08891335,,118.5139169,,0.116160433
HUBBALLI DHARWAD CITY,HUBBALLI TOWN PS,2019,2024,6,849,438,411,51.59010601,141.5,0.022366522,0.128838057,87.11619426,15.34691191,75.14559025,,131.4156566,,0.128838057
HUBBALLI DHARWAD CITY,KASABAPETH PS,2019,2024,6,920,475,445,51.63043478,153.3333333,0.024263802,0.139746545,86.02534548,15.34569037,75.15461273,,142.5169847,,0.139746545
HUBBALLI DHARWAD CITY,KESHAVAPUR PS,2019,2024,6,951,501,450,52.68138801,158.5,0.025092192,0.147411622,85.25883781,15.36325172,75.15781706,,150.3175645,,0.147411622
HUBBALLI DHARWAD CITY,HUBBALLI NORTH TRAFFIC PS,2019,2024,6,889,506,383,56.91788526,148.1666667,0.023435412,0.148884426,85.11155741,15.36591357,75.10410255,,151.8164048,,0.148884426
HUBBALLI DHARWAD CITY,DHARWAD TRAFFIC PS,2019,2024,6,992,551,441,55.54435484,165.3333333,0.026187804,0.162151812,83.78481883,15.44720873,75.0109334,,165.3183315,,0.162151812
HUBBALLI DHARWAD CITY,GOKUL ROAD PS,2019,2024,6,1097,576,521,52.50683683,182.8333333,0.02899364,0.16952346,83.04765402,15.35198939,75.10452934,,172.8202955,,0.16952346
HUBBALLI DHARWAD CITY,HUBBALLI SUB URBAN PS,2019,2024,6,1173,607,566,51.74765558,195.5,0.031024531,0.178663307,82.13366928,15.35024848,75.13340103,,182.1217172,,0.178663307
HUBBALLI DHARWAD CITY,DHARWAD TOWN PS,2019,2024,6,1178,613,565,52.03735144,196.3333333,0.031158142,0.180432131,81.95678685,15.45987086,75.0148892,,183.9218107,,0.180432131
HUBBALLI DHARWAD CITY,VIDYANAGAR PS,2019,2024,6,1324,688,636,51.96374622,220.6666667,0.035059591,0.202543969,79.74560306,15.36565177,75.12334982,,206.4245417,,0.202543969
HUBBALLI DHARWAD CITY,VIDYAGIRI PS,2019,2024,6,1383,741,642,53.5791757,230.5,0.036636203,0.218168856,78.18311437,15.43329234,75.01823401,,222.3256453,,0.218168856
HUBBALLI DHARWAD CITY,OLD HUBBALLI PS,2019,2024,6,1424,763,661,53.58146067,237.3333333,0.037731816,0.224654962,77.53450381,15.33368421,75.11986842,,228.9264123,,0.224654962
HUBBALLI DHARWAD CITY,CEN CRIME PS HUBBALLI DHARWAD CITY,2018,2024,7,1926,963,963,50,275.1428571,0.043793949,0.283616877,71.63831234,15.383614,75.09105855,,288.9306558,,0.283616877
HUBBALLI DHARWAD CITY,DHARWAD SUB-URBAN PS,2019,2024,6,1909,1000,909,52.38344683,318.1666667,0.050692106,0.294528804,70.54711957,15.46276688,74.99465426,,300.0354845,,0.294528804
K.G.F,CHAMPION REEFS PS,2019,2021,3,115,61,54,53.04347826,38.33333333,0.00582545,0.01769133,98.23086695,12.94372892,78.26611853,,18.30407782,,0.01769133
K.G.F,KYASAMBALLI PS,2023,2024,2,80,44,36,55,40,0.006092673,0.012680106,98.7319894,12.94724727,78.36394761,,13.20426487,,0.012680106
K.G.F,MARIKUPPAM PS,2019,2020,2,87,47,40,54.02298851,43.5,0.00665384,0.013564858,98.64351419,12.91012479,78.28240256,,14.10465769,,0.013564858
K.G.F,BEML NAGAR PS,2016,2024,7,336,184,152,54.76190476,48,0.007375341,0.05395141,94.60485903,12.98292047,78.24035972,,55.20516274,,0.05395141
K.G.F,OORGAUM PS,2019,2024,6,305,163,142,53.44262295,50.83333333,0.007829619,0.047761159,95.2238841,12.9559509,78.26007656,,48.90548073,,0.047761159
K.G.F,KGF CEN CRIME PS,2019,2024,6,388,194,194,50,64.66666667,0.010047566,0.056901135,94.3098865,12.96902992,78.2459414,,58.2070333,,0.056901135
K.G.F,BUDIKOTE PS,2021,2024,4,318,172,146,54.08805031,79.5,0.012425846,0.050417419,94.9582581,12.91457944,78.14865605,,51.60869809,,0.050417419
K.G.F,KAMASAMUDRAM PS,2019,2024,6,645,340,305,52.71317829,107.5,0.016915184,0.099945013,90.00549873,12.86371144,78.19953586,,102.0118406,,0.099945013
K.G.F,ROBERTSONPET PS,2017,2024,7,909,488,421,53.68536854,129.8571429,0.020499782,0.14357621,85.64237904,12.9577783,78.27655642,,146.4143498,,0.14357621
K.G.F,ANDERSONPET PS,2019,2024,6,840,446,394,53.0952381,140,0.022126022,0.131196202,86.88037982,12.92765417,78.28897928,,133.8154882,,0.131196202
K.G.F,BETHAMANGALA PS,2019,2024,6,956,530,426,55.43933054,159.3333333,0.025225803,0.155960587,84.40394132,13.00965441,78.34242398,,159.0176581,,0.155960587
K.G.F,BANGARPET PS,2019,2024,6,1588,864,724,54.40806045,264.6666667,0.042114264,0.254431637,74.55683625,12.99236843,78.18013715,,259.22948,,0.254431637
KALABURAGI,KALABURAGI CEN CRIME PS,2023,2024,2,24,12,12,50,12,0.001603335,0.003243779,99.67562212,17.31556458,76.99548008,,3.601122334,,0.003243779
KALABURAGI,KURAKUNTA PS,2019,2023,3,35,19,16,54.28571429,11.66666667,0.00154989,0.005307263,99.46927369,17.19147937,77.34584729,,5.701084923,,0.005307263
KALABURAGI,KALABURAGI WOMEN PS,2023,2024,2,26,17,9,65.38461538,13,0.001763668,0.004717833,99.52821673,17.318188,76.831442,,5.101234568,,0.004717833
KALABURAGI,KUNCHAVARAM PS,2023,2024,2,30,17,13,56.66666667,15,0.002084335,0.004718053,99.52819467,17.50338112,77.37684541,,5.101459035,,0.004718053
KALABURAGI,KALAGI PS,2019,2024,3,55,33,22,60,18.33333333,0.00261878,0.009435041,99.05649595,17.38511042,77.12853463,,9.901833146,,0.009435041
